Sentiment	SentimentText
1	krnąbrny  
1	nieistotne  
1	recesja  
1	recesja  
1	lekkomyślny  
1	lekkomyślnie  
1	lekkomyślność  
1	Odrzut  
1	regresy  
1	nadmiarowość  
1	nadmiarowy  
1	odmowa  
1	odmówić  
1	odmówił  
1	odmawia  
1	odmowa  
1	obalenie  
1	obróć  
1	obalony  
1	obrażenia  
1	obalając  
1	regres  
1	regresja  
1	regresywny  
1	żałować  
1	z żalem  
1	żal  
1	z przykrością  
1	żałuje  
1	godne ubolewania  
1	niestety  
1	żałować  
1	odrzucić  
1	odrzucony  
1	odrzucanie  
1	odrzucenie  
1	odrzuca  
1	nawrót  
1	bezwzględny  
1	bezlitośnie  
1	bezwzględność  
1	reluktancja  
1	niechętny  
1	niechętnie  
1	wyrzut sumienia  
1	skruchy  
1	skwapliwie  
1	bezlitosny  
1	bezlitośnie  
1	bezlitosność  
1	wyrzeczenie się  
1	wyrzeczenie  
1	odpychaj  
1	powtarzalny  
1	naganny  
1	nagannie  
1	nagość  
1	nagrania  
1	repress  
1	represja  
1	represyjny  
1	nagana  
1	wyrzut  
1	wyrzutem  
1	reprove  
1	upomnienie  
1	odpieść się  
1	odrzucenie  
1	repugn  
1	odstraszanie  
1	odstraszający  
1	odrażająco  
1	odpychanie  
1	odparty  
1	odpychanie  
1	odpychający  
1	odpychający  
1	odpychanie  
1	resent  
1	urażony  
1	resentyment  
1	rezygnacja  
1	zrezygnowany  
1	opór  
1	niespokojny  
1	niepokój  
1	ograniczyć  
1	ograniczone  
1	ograniczenia.'
1	restrykcyjne  
1	odradzający się  
1	odwet  
1	odwetowy  
1	opóźnienie  
1	opóźniony  
1	opóźnienie  
1	opóźnienia  
1	małomówny  
1	wycofaj  
1	rekolekcje  
1	wycofane  
1	zemsta  
1	zemsta  
1	zemsta  
1	przywróć  
1	revile  
1	obrażony  
1	odwołać  
1	bunt  
1	bunt  
1	buntująco  
1	obrót  
1	revulsive  
1	rhapsodize  
1	retoryka  
1	retoryczne  
1	ricer  
1	ośmieszanie  
1	śmieszki  
1	śmieszny  
1	absurdalnie  
1	rife  
1	szczelina  
1	szczeliny  
1	sztywny  
1	sztywność  
1	sztywność  
1	rile  
1	zmiażdżony  
1	rip  
1	rip-off  
1	ripoff  
1	zgrywanie  
1	ryzyko  
1	ryzyko  
1	ryzykowny  
1	rywal  
1	rywalizacja  
1	blokady drogowe  
1	skalisty  
1	łotrzyk  
1	rollercoaster  
1	zgnilizna  
1	zgniłe  
1	szorstki  
1	rremediable  
1	śmieci  
1	niegrzeczny  
1	rue  
1	ruffian  
1	wzburzenie  
1	ruina  
1	zrujnowany  
1	rujnując  
1	zrujnowany  
1	ruiny  
1	dudnienie  
1	plotka  
1	plotki  
1	plotki  
1	rumple  
1	run-down  
1	zbieg  
1	pęknięcie  
1	rdza  
1	rdza  
1	zardzewiały  
1	rutynowy  
1	bezwzględny  
1	bezwzględnie  
1	bezwzględność  
1	koleiny  
1	sabotaż  
1	worek  
1	poświęcony  
1	smutny  
1	zasmucony  
1	niestety  
1	smutek  
1	sag  
1	sagged  
1	ugięcie  
1	saggy  
1	sagi  
1	łaskawy  
1	świętoszkowaty  
1	sap  
1	sarkazm  
1	sarkastyczny  
1	sarkastycznie  
1	sardoniczny  
1	sardonicznie  
1	sass  
1	satyryczny  
1	satyryczny  
1	dziki  
1	zaatakowany  
1	dzikość  
1	dzikusy  
1	łuskowaty  
1	oszustwo  
1	oszustwa  
1	skandal  
1	zgorszyć  
1	zgorszony  
1	skandaliczny  
1	skandalicznie  
1	skandale  
1	scandel  
1	skandele  
1	skąpe  
1	kozioł ofiarny  
1	blizna  
1	rzadki  
1	ledwie  
1	niedobór  
1	przestraszyć  
1	przerażony  
1	przerażające  
1	przerażający  
1	przerażająco  
1	blizn  
1	blizny  
1	przerażające  
1	zjadliwy  
1	zjadliwie  
1	sceptyczny  
1	scoff  
1	z przekąsem  
1	łajać  
1	wyryte  
1	zbesztanie  
1	besztanie  
1	przypalanie  
1	upalny  
1	pogarda  
1	pogardliwy  
1	pogardliwie  
1	łotr  
1	plaga  
1	scowl  
1	mieszanie  
1	kodowany  
1	scrambles  
1	szyfrowanie  
1	złom  
1	scratch  
1	porysowany  
1	zadrapania  
1	szorstki  
1	krzyk  
1	pisk  
1	Zmniejszenie  
1	skręcane  
1	skręcane  
1	śrubowy  
1	zadrapanie  
1	zadrapania  
1	szumowiny  
1	szumowaty  
1	druga klasa  
1	Drugi poziom  
1	tajemniczy  
1	siedzący tryb życia  
1	obskurny  
1	seethe  
1	kipienie  
1	autoportret  
1	samokrytycyzm  
1	samobójcze  
1	autodestrukcyjne  
1	samo upokorzenie  
1	własny interes  
1	własny interes  
1	samoobsługa  
1	niezainteresowany  
1	samolubny  
1	samolubnie  
1	egoizm  
1	częściowo opóźniony  
1	starczy  
1	sensacja  
1	bezsensowny  
1	bezsensownie  
1	powaga  
1	sermonize  
1	niewola  
1	konfiguracja  
1	obniżenie  
1	porażki  
1	sever  
1	surowe  
1	dotkliwość  
1	sh * t  
1	shabby  
1	niewyraźny  
1	zacieniony  
1	potrząśnij  
1	niepewny  
1	płytki  
1	fikcja  
1	bałagan  
1	wstyd  
1	wstydliwy  
1	haniebnie  
1	wstydliwość  
1	bezwstydny  
1	bezwstydnie  
1	bezwstyd  
1	rekin  
1	ostro  
1	rozbicie  
1	shemale  
1	migotać  
1	shimmy  
1	wrak statku  
1	szirk  
1	shirker  
1	gówno  
1	dreszcz  
1	wstrząs  
1	zszokowany  
1	szokujące  
1	szokująco  
1	tandetny  
1	krótkotrwały  
1	niedobór  
1	krótki  
1	niedociągnięcie  
1	niedociągnięcia  
1	krótkość  
1	krótkowzroczny  
1	krótkowzroczność  
1	showdown  
1	ryjówka  
1	wrzask  
1	przenikliwy  
1	przenikliwy  
1	pomału  
1	Całun  
1	spowity  
1	wzruszając ramionami  
1	shun  
1	odrzucony  
1	chory  
1	sicken  
1	obrzydliwy  
1	obrzydliwie  
1	chorowity  
1	choroba  
1	sidetrack  
1	sidetracked  
1	oblężenie  
1	sillily  
1	głupi  
1	uproszczone  
1	uproszczony  
1	grzech  
1	grzeszny  
1	grzesznie  
1	złowrogi  
1	złowrogo  
1	zlew  
1	tonący  
1	szkielety  
1	sceptyk  
1	sceptyczny  
1	sceptycznie  
1	sceptycyzm  
1	szkicowy  
1	skąpe  
1	chudy  
1	płochliwy  
1	płochliwie  
1	skulk  
1	luzu  
1	oszczerstwo  
1	oszczerca  
1	oszczercze  
1	oszczerczo  
1	oszczerstwa  
1	klaps  
1	cięcie  
1	ubój  
1	ubite  
1	niewolnik  
1	niewolnicy  
1	marny  
1	szlam  
1	slog  
1	przegoniony  
1	naciąganie  
1	slogs  
1	sloooooooooooooow  
1	sloooow  
1	slooow  
1	sloow  
1	niechlujnie  
1	niechlujstwo  
1	lenistwo  
1	leniwy  
1	wolno  
1	wolno poruszające się  
1	spowolnione  
1	wolniej  
1	najwolniejszy  
1	powoli  
1	sloww  
1	slowww  
1	slowwww  
1	ślimak  
1	powolny  
1	spadek  
1	opadnięcie  
1	zrzucanie  
1	slur  
1	dziwka  
1	dziwki  
1	chytry  
1	klaps  
1	mały  
1	rozbić  
1	rozmaz  
1	zapach  
1	pachniało  
1	wąchający  
1	zapachy  
1	śmierdzący  
1	wytapia się  
1	dym  
1	zasłona dymna  
1	tlić się  
1	tlący się  
1	dusić  
1	tlić się  
1	tlący się  
1	rozmazywanie  
1	rozmazany  
1	smugi  
1	rozmazywanie  
1	kołtuński  j
1	zadowolenie  
1	smut  
1	smuttier  
1	najbardziej smuty  
1	smutty  
1	szkopuł  
1	zaczepiony  
1	snagging  
1	zaczepki  
1	snappish  
1	upiornie  
1	werbel  
1	snarky  
1	warczenie  
1	sneak  
1	podstępnie  
1	podstępne  
1	drwić  
1	szyderczy  
1	szyderczo  
1	snob  
1	snobistyczne  
1	snoby  
1	snobski  
1	snoby  
1	snub  
1	tak  cal  
1	mydło  
1	szloch  
1	trzeźwy  
1	otrzeźwienie  
1	uroczysty  
1	troska  
1	ponury  
1	ból  
1	boleśnie  
1	bolesność  
1	smutek  
1	bolesny  
1	smutno  
1	przepraszam  
1	kwaśny  
1	kwaśno  
1	pik  
1	spank  
1	spendy  
1	spew  
1	wyrzucony  
1	wypluwanie  
1	wyrzutów  
1	rozlewając  
1	spinster  
1	bezduszny  
1	złośliwość  
1	złośliwy  
1	złośliwie  
1	złośliwość  
1	rozpryski  
1	podzielone  
1	dzielenie  
1	zepsuć  
1	psucie  
1	zepsucia  
1	zepsute  
1	zepsute  
1	łupy  
1	Spook  
1	Spookier  
1	najbardziej przerażający  
1	strasznie  
1	upiorny  
1	podawany z łyżeczką  
1	podawanie łyżką  
1	spoonfed  
1	sporadyczne  
1	nierówny  
1	fałszywe  
1	odejść  
1	rozpylanie  
1	sprzeczka  
1	sprzeczanie się  
1	zmarnować  
1	squash  
1	pisk  
1	piki  
1	skrzypiący  
1	pisk  
1	piszczący  
1	piski  
1	squirm  
1	dźganie  
1	stagnacja  
1	stagnacja  
1	stagnacja  
1	stateczny  
1	plama  
1	plamy  
1	nieaktualne  
1	pat  
1	przeciągnięcie  
1	stragany  
1	wyjąkanie  
1	panika  
1	standstill  
1	surowy  
1	surowo  
1	przestroga  
1	zaskakujący  
1	zaskakująco  
1	głód  
1	głodować  
1	statyczny  
1	ukraść  
1	kradzież  
1	przechwytuje  
1	strome  
1	stromo  
1	smród  
1	stereotyp  
1	stereotypowe  
1	stereotypowo  
1	rufa  
1	gulasz  
1	lepki  
1	sztywny  
1	sztywność  
1	dławić  
1	duszenie  
1	duszno  
1	piętno  
1	stygmatyzować  
1	żądło  
1	kłucie  
1	skąpy  
1	skąpy  
1	smród  
1	śmierdzi  
1	ciężki  
1	ukradł  
1	skradziony  
1	stooge  
1	pachołki  
1	burzliwy  
1	straggle  
1	maruder  
1	szczep  
1	napięte  
1	wytężanie  
1	dziwne  
1	o dziwo  
1	nieznajomy  
1	najdziwniejszy  
1	dusić  
1	smugowaty  
1	uciążliwy  
1	stres  
1	podkreśla  
1	stresujący  
1	stresująco  
1	dotknięty  
1	ścisłe  
1	ściśle  
1	strident  
1	ostro  
1	konflikt  
1	strajk  
1	rygorystyczne  
1	rygorystycznie  
1	uderzony  
1	zmaganie  
1	walczył  
1	zmagania  
1	walczący  
1	rozpórka  
1	uparty  
1	uparcie  
1	upór  
1	utknąć  
1	duszno  
1	potknięcie się  
1	potknął się  
1	potknięcia  
1	kikut  
1	zakłopotany  
1	pnie  
1	ogłuszenie  
1	wyczyn  
1	skarłowaciałe  
1	głupi  
1	najgłupszy  
1	głupota  
1	głupio  
1	stupified  
1	ogłupić  
1	osłupienie  
1	zacinić się  
1	wyjąkał  
1	jąkanie  
1	zacina się  
1	sty  
1	przestraszony  
1	podparametr  
1	przytłumiony  
1	poddane  
1	poddaństwo  
1	poddźwięk  
1	podporządkowanie  
1	uległe  
1	podwładny  
1	wezwanie do sądu  
1	wezwania  
1	poddaństwo  
1	podrzędny  
1	niespełniający norm  
1	odjąć  
1	subwersja  
1	wywrotowy  
1	wywrotowo  
1	subvert  
1	ulegać  
1	ssać  
1	zasysane  
1	przyssawka  
1	ssie  
1	sucky  
1	pozwać  
1	pozwany  
1	sueing  
1	sues  
1	cierpieć  
1	poniesione  
1	cierpiącego  
1	osoby cierpiące na choroby  
1	cierpienie  
1	cierpi  
1	udusić  
1	cukier-płaszcz  
1	pokryte cukrem  
1	pokryty cukrem  
1	samobójcze  
1	samobójstwo  
1	dąs  
1	ponury  
1	sully  
1	sunder  
1	zatopiony  
1	zatopiony  
1	powierzchowny  
1	powierzchowność  
1	powierzchownie  
1	zbędne  
1	przesąd  
1	przesądny  
1	pomiń  
1	tłumienie  
1	poddać się  
1	wrażliwy  
1	podejrzany  
1	podejrzenie  
1	podejrzenia  
1	podejrzane  
1	podejrzanie  
1	łachman  
1	zalany  
1	spocony  
1	puchnący  
1	obrzęk  
1	oszustwo  
1	przeciągnięcie  
1	spuchnięty  
1	objaw  
1	objawy  
1	zespół  
1	tabu  
1	tandetny  
1	taint  
1	skażony  
1	sabotaż  
1	plątanina  
1	splątane  
1	sploty  
1	zbiornik  
1	tankowany  
1	czołgi  
1	napad złości  
1	opóźniony  
1	tarnish  
1	nadszarpnięta  
1	lakiery  
1	matowienie  
1	postrzępione  
1	drwina  
1	drwiny  
1	drwiąco  
1	drwiny  
1	naprężone  
1	tawdry  
1	opodatkowanie  
1	złośliwiec  
1	złośliwie  
1	nużący  
1	żmudnie  
1	temerność  
1	temperament  
1	burza  
1	pokusa  
1	czułość  
1	napięta  
1	napięcie  
1	wstępny  
1	wstępnie  
1	słabe  
1	słabo  
1	tepid  
1	okropne  
1	potworność  
1	okropnie  
1	terror  
1	terror-genic  
1	terroryzm  
1	terroryzować  
1	sprawnie  
1	testy  
1	tetchily  
1	tetchy  
1	niewdzięczny  
1	grubszy  
1	pragnienie  
1	cierniste  
1	bezmyślny  
1	bezmyślnie  
1	bezmyślność  
1	thrash  
1	zagrożenie  
1	zagrozić  
1	zagrażające  
1	zagrożenia  
1	trójka  
1	throb  
1	pulsujący  
1	pulsowanie  
1	throbs  
1	przepustnica  
1	bandyta  
1	kciuk w dół  
1	kciuk w dół  
1	udaremnienie  
1	czasochłonne  
1	bojaźliwy  
1	nieśmiałość  
1	nieśmiało  
1	bojaźliwość  
1	tin-y  
1	mrowili się  
1	mrowienie  
1	zmęczony  
1	Nużący  
1	męczące  
1	męcząco  
1	trud  
1	opłata  
1	górny-ciężki  
1	przewrócić  
1	udręka  
1	udręczony  
1	torrent  
1	kręty  
1	tortury  
1	torturowany  
1	tortury  
1	torturowanie  
1	torturujący  
1	torturalnie  
1	totalitarny  
1	Dotyk  
1	wytrzymałość  
1	tout  
1	reklamowany  
1	naganiacze  
1	toksyczne  
1	traduce  
1	tragedia  
1	tragiczny  
1	tragicznie  
1	zdrajca  
1	zdradziecki  
1	Zdradziecko  
1	włóczęga  
1	dept  
1	wykroczenie  
1	transgresja  
1	pułapka  
1	traped  
1	uwięziony  
1	kosz  
1	kosza  
1	tandetny  
1	uraz  
1	traumatyczne  
1	traumatycznie  
1	traumatyzować  
1	po urazie  
1	trawestacje  
1	trawestacja  
1	zdradziecki  
1	zdradziecko  
1	zdrada  
1	zdrada  
1	zdradziecki  
1	sztuczka  
1	oszukać  
1	sztuczka  
1	podchwytliwe  
1	trywialny  
1	trywializować  
1	kłopoty  
1	niespokojne  
1	wichrzyciel  
1	kłopoty  
1	kłopotliwy  
1	kłopotliwie  
1	niepokojące  
1	niepokojąco  
1	wagar  
1	upadek  
1	przewrócone  
1	upadki  
1	burzliwy  
1	burzliwy  
1	zamieszanie  
1	twist  
1	skręcone  
1	zwroty akcji  
1	dwulicowy  
1	dwie twarze  
1	tyraniczny  
1	tyraninalnie  
1	tyrania  
1	tyran  
1	ugh  
1	brzydszy  
1	najbrzydszy  
1	brzydota  
1	brzydki  
1	ukryte  
1	ultimatum  
1	ultimatum  
1	ultra-hardline  
1	niewidoczny  
1	nie można  
1	niedopuszczalne  
1	nieakceptowalnie  
1	niedopuszczalnie  
1	niedostępne  
1	nieprzyzwyczajony  
1	nieosiągalne  
1	nieosiągalny  
1	unappealing  
1	nieatrakcyjny  
1	nieautentyczny  
1	niedostępny  
1	nieuchronnie  
1	nie do zniesienia  
1	nieznośnie  
1	niewiarygodne  
1	niewiarygodnie  
1	nieczułość  
1	niepewne  
1	uncivil  
1	niecywilizowany  
1	nieczysty  
1	niejasne  
1	nieściągalny  
1	niewygodne  
1	niewygodnie  
1	niewygodne  
1	niekonkurencyjne  
1	bezkompromisowy  
1	bezkompromisowo  
1	niepotwierdzone  
1	niekonstytucyjne  
1	niekontrolowany  
1	nieprzekonujące  
1	nieprzekonująco  
1	niechętny do współpracy  
1	uncouth  
1	uncreative  
1	niezdecydowany  
1	niezdefiniowany  
1	niezdolność do pracy  
1	niepodłączalny  
1	podcięcie  
1	podcięcia  
1	podcięcie  
1	underdog  
1	nie doceniać  
1	podwładni  
1	podkopać  
1	podważone  
1	podkopuje  
1	podkopywanie  
1	niedopłacone  
1	niedoszła  
1	niewymiarowy  
1	niepożądane  
1	nieokreślony  
1	undid  
1	niegodny  
1	nierozpuszczone  
1	nieudokumentowane  
1	cofnięte  
1	niepotrzebne  
1	niepokój  
1	niespokojnie  
1	niepokój  
1	niespokojny  
1	nieekonomiczne  
1	bezrobotny  
1	nierówny  
1	nieetyczne  
1	nierówny  
1	bez zdarzeń  
1	nieoczekiwane  
1	nieoczekiwanie  
1	niewyjaśnione  
1	niesprawiedliwie  
1	niewierny  
1	niewiernie  
1	nieznajomy  
1	nieprzychylne  
1	nieczuły  
1	niedokończone  
1	nienadające się  
1	nieprzewidziany  
1	bezlitosny  
1	niefortunne  
1	niestety 
1	bezpodstawny  
1	nieprzyjazny  
1	niespełnione  
1	bez środków  
1	nieusuwalny  
1	niewdzięczny  
1	nieszczęśliwie  
1	nieszczęście  
1	nieszczęśliwy  
1	niezdrowe  
1	niepomocny  
1	unilateralizm  
1	niewyobrażalne  
1	niewyobrażalnie  
1	nieważne  
1	niedoinformowany  
1	nieubezpieczony  
1	nieczytelne  
1	niezrozumiały  
1	unipolarny  
1	niesprawiedliwe  
1	nieuzasadnione  
1	nieuzasadnione  
1	nieuzasadnione  
1	niesprawiedliwie  
1	niedobry  
1	nieuprzejmie  
1	nieznany  
1	nie podlegające podatkowi  
1	niepodzielnie  
1	niezgodne z prawem  
1	bezprawnie  
1	bezprawność  
1	Uwolnij  
1	bez licencji  
1	mało prawdopodobne  
1	pechowy  
1	niewzruszony  
1	nienaturalny  
1	nienaturalnie  
1	niepotrzebne  
1	niepotrzebny  
1	denerwować  
1	wytrącony z równowagi  
1	denerwujący  
1	niepokojąco  
1	niezauważony  
1	nieobserwowane  
1	niekonwencjonalny  
1	nieortodoksyjny  
1	nieprzyjemne  
1	nieprzyjemności  
1	niepopularny  
1	nieprzewidywalny  
1	nieprzygotowany  
1	nieproduktywny  
1	nieopłacalna  
1	unprove  
1	nieudany  
1	niesprawdzone  
1	niesprawdzone  
1	nieudane  
1	niewykwalifikowany  
1	rozwikłać  
1	rozwikłać  
1	nieosiągalny  
1	nieczytelne  
1	nierealistyczne  
1	nieuzasadnione  
1	nieuzasadnione  
1	nieubłagany  
1	nieubłaganie  
1	zawodność  
1	niewiarygodne  
1	nierozwiązane  
1	nie reaguje  
1	niepokój  
1	niesforny  
1	niebezpieczne  
1	niezadowalający  
1	niesmaczny  
1	pozbawiony skrupułów  
1	bez skrupułów  
1	niezabezpieczony  
1	nieprzyzwoicie  
1	unsettle  
1	nierozstrzygnięty  
1	niepokojące  
1	niepokojąco  
1	niewykwalifikowany  
1	niewyszukany  
1	unsound  
1	niewypowiedziane  
1	niewymownie  
1	nieokreślony  
1	niestabilne  
1	niepewnie  
1	niestałość  
1	niestabilny  
1	nieudane  
1	bez powodzenia  
1	nieobsługiwane  
1	nieobsługiwany  
1	niepewny  
1	niczego nie podejrzewasz  
1	niezrównoważony  
1	nie do utrzymania  
1	untested  
1	nie do pomyślenia  
1	niewyobrażalnie  
1	przedwczesne  
1	nietknięty  
1	nieprawdziwe  
1	niewiarygodne  
1	nieprawdziwe  
1	bezużyteczny  
1	nieusuwalnie  
1	nieużyteczne  
1	niepotrzebnie  
1	nietypowy  
1	niezwykle  
1	niewidoczny  
1	niechciane  
1	nieuzasadnione  
1	unwatchable  
1	niemile widziana  
1	źle  
1	nieporęczny  
1	niechętny  
1	niechętnie  
1	niechęć  
1	nierozsądne  
1	nierozsądnie  
1	niewykonalne  
1	niegodny  
1	nieustępliwy  
1	upbraid  
1	przewrót  
1	powstanie  
1	wrzawa  
1	wrzaskliwy  
1	wrzaskliwie  
1	wrzaskliwy  
1	hałaśliwie  
1	wykorzenić  
1	zdenerwowany  
1	zwiększanie  
1	niepokoje  
1	denerwujące  
1	nieprzyjemnie  
1	pilny  
1	bezużyteczne  
1	uzurpowanie się  
1	uzurpator  
1	kompletnie  
1	włóczęga  
1	niejasne  
1	nieostrość  
1	próżno  
1	na próżno  
1	próżność  
1	gwałtowny  
1	gwałtownie  
1	zemsta  
1	mściwe  
1	mściwie  
1	mściwość  
1	jad  
1	jadowity  
1	jadowicie  
1	odpowietrznik  
1	ślady  
1	vex  
1	osłabienie  
1	dokuczanie  
1	zirytowany  
1	wibrować  
1	wibrowany  
1	wibruje  
1	wibrowanie  
1	wibracje  
1	imadło  
1	błędne  
1	złośliwie  
1	okrucieństwo  
1	represjonować  
1	podły  
1	podłość  
1	vilify  
1	nikczemny  
1	nikczemnie  
1	złoczyńcy  
1	villian  
1	jaskrawe  
1	jaskrawo  
1	villify  
1	mściwy  
1	mściwie  
1	mściwość  
1	naruszenie  
1	naruszenie  
1	gwałciciel  
1	gwałciciele  
1	gwałtowne  
1	gwałtownie  
1	żmija  
1	zjadliwość  
1	zjadliwy  
1	zjadliwie  
1	wirus  
1	krzykliwy  
1	krzykliwie  
1	lotny  
1	zmienność  
1	wymioty  
1	wymiotowane  
1	wymioty  
1	wymioty  
1	wulgarny  
1	wrażliwy  
1	wack  
1	lament  
1	wallow  
1	słabe  
1	zanik  
1	bezmyślny  
1	wojenny  
1	ostrożnie  
1	ostrożność  
1	wojowniczy  
1	ostrzeżony  
1	ostrzeżenie  
1	osnowa  
1	wypaczony  
1	nieufny  
1	sprane  
1	odpady  
1	zmarnowane  
1	marnotrawstwo  
1	rozrzutność  
1	marnowanie  
1	obniżenie  
1	rozcieńczone  
1	skromny  
1	słaby  
1	osłabić  
1	osłabienie  
1	słabszy  
1	osłabienie  
1	słabości  
1	zmęczenie  
1	nużący  
1	znużony  
1	klin  
1	chwast  
1	płacz  
1	dziwne  
1	dziwnie  
1	wheedle  
1	kwilenie  
1	jęczeć  
1	marudzenie  
1	jęczący  
1	baty  
1	kurwa  
1	dziwki  
1	zły  
1	nikczemnie  
1	niegodziwość  
1	dziki  
1	dziko  
1	wily  
1	więdnięcie  
1	przebiegły  
1	wimpy  
1	Wince  
1	chybotanie  
1	zachwiał się  
1	wahnięcia  
1	biada  
1	woebegone  
1	fatalny  
1	żałośnie  
1	kobieciarz  
1	kobiecenie  
1	zużyte  
1	zmartwiony  
1	zmartwiony  
1	worrier  
1	zmartwienia  
1	niepokojący  
1	zmartwienie  
1	niepokojące  
1	niepokojąco  
1	gorzej  
1	pogorszyć się  
1	pogorszenie  
1	najgorsze  
1	bezwartościowe  
1	bezwartościowe  
1	bezwartościowość  
1	rana  
1	rany  
1	wrangle  
1	gniew  
1	siać  
1	siedział  
1	sieje  
1	wrak  
1	wyrwać  
1	wrestle  
1	nędznik  
1	nędzny  
1	nieszczęśliwie  
1	nędza  
1	zmarszczka  
1	pomarszczony  
1	zmarszczki  
1	wata  
1	wytarty  
1	kapanie  
1	wiithe  
1	źle  
1	bezprawne  
1	niesłusznie  
1	kute  
1	ziewać  
1	zap  
1	zaatakowany  
1	zaps  
1	zealot  
1	gorliwy  
1	gorliwie  
1	zombie  
0	obfituje
0	mnóstwo
0	obfitość
0	obfite
0	dostępne
0	dostępne
0	uznanie
0	doceniony
0	aklamacja
0	wyróżnienie
0	pochwały
0	akomodacyjne
0	zakwaterowanie
0	wykonać
0	wykonane
0	osiągnięcie
0	osiągnięcia
0	dokładne
0	dokładnie
0	osiągalne
0	osiągnięcie
0	osiągnięcia
0	osiągalne
0	przenikliwość
0	elastyczne
0	adaptacyjny
0	odpowiednie
0	regulowany
0	zachwycający
0	bosko
0	podziw
0	podziwiać
0	wielbiciel
0	podziwiając
0	podziwem
0	urocza
0	wielbić
0	uwielbiany
0	wielbiciel
0	adorowanie
0	uwielbieniem
0	sprytny
0	zręcznie
0	pochlebiać
0	pochlebstwo
0	pochlebczy
0	zaawansowane
0	korzyść
0	korzystne
0	korzystnie
0	zalety
0	Przygodowy
0	ryzykowny
0	adwokat
0	zalecany
0	rzecznicy
0	uprzejmość
0	uprzejmy
0	uprzejmie
0	afektacja
0	uczucia
0	czuły
0	powinowactwo
0	potwierdzić
0	afirmacja
0	twierdząco
0	dostatek
0	zamożny
0	pozwolić sobie
0	przystępne
0	w-przystępnej-cenie
0	niedrogie
0	zwinny
0	zręczny
0	zwinność
0	przyjemny
0	ugodowość
0	przyjemnie
0	dookoła
0	ponętny
0	ponętnie
0	altruistyczny
0	altruistycznie
0	zadziwić
0	zdziwiony
0	zdziwienie
0	zadziwia
0	niesamowite
0	zadziwiająco
0	ambitny
0	ambitnie
0	polepszyć
0	odpowiedzialny
0	udogodnienie
0	uprzejmość
0	chętnie
0	sympatyczny
0	polubowne
0	polubowne
0	polubownie
0	miłosierdzie
0	duży
0	obficie
0	zabaw
0	zabawne
0	zabawnie
0	anioł
0	anielski
0	apoteoza
0	odwołanie
0	atrakcyjny
0	pochwalić
0	odczuwalne
0	docenić
0	docenione
0	docenia
0	doceniać
0	uznaniem
0	właściwe
0	zatwierdzenie
0	zatwierdzić
0	żarliwy
0	żarliwie
0	zapał
0	artykułować
0	aspiracja
0	aspiracje
0	aspiruj
0	zapewnienie
0	zapewnienia
0	zapewnić
0	niezawodnie
0	zapewnienie
0	zadziwić
0	zdziwiony
0	zadziwiające
0	zadziwiająco
0	zdziwienie
0	zadziwić
0	zdumiony
0	zdumiewający
0	zdumiewająco
0	zdecydowanie
0	uważny
0	atrakcja
0	atrakcyjny
0	atrakcyjnie
0	niezawodnie
0	słyszalny
0	słyszalnie
0	pomyślny
0	autentyczny
0	autorytatywny
0	autonomiczny
0	dostępne
0	zaręczać
0	zapalony
0	szczerze
0	nagroda
0	nagrodzony
0	nagrody
0	respekt
0	zachwycony
0	niesamowite
0	niesamowicie
0	wspaniałość
0	podziwu
0	świetny
0	kręgosłup
0	zrównoważony
0	okazja
0	piękny
0	piękne
0	pięknie
0	pięknie
0	upiększyć
0	piękno
0	kiwać
0	skinął
0	nęcony
0	wabić
0	wiarygodne
0	uzasadnione
0	umiłowani
0	dobroczyńca
0	dobroczynny
0	korzystne
0	korzyścią
0	beneficjent
0	korzyść
0	świadczenia
0	życzliwość
0	życzliwy
0	korzyści
0	najlepiej
0	najbardziej znany
0	najlepsza wydajność
0	najlepiej sprzedająca się
0	lepiej
0	lepiej znany
0	lepiej niż się spodziewano
0	uważnie
0	nienaganne
0	błogosław
0	błogosławieństwo
0	błogość
0	błogi
0	błogo
0	beztroski
0	przeboje
0	rozkwit
0	kwiat
0	grzbiet
0	bonny
0	bonus
0	premie
0	bum
0	boom
0	doładowanie
0	bezgraniczna
0	obfity
0	najmądrzejszy
0	rozgarnięty
0	zupełnie nowy
0	odważny
0	odwaga
0	brawo
0	przełom
0	przełomy
0	zadyszka
0	zapiera dech w piersiach
0	zapiera dech w piersiach
0	bryza
0	jasne
0	rozjaśnij
0	jaśniej
0	najjaśniejszy
0	blask
0	brilliances
0	genialny
0	znakomicie
0	energiczny
0	braterski
0	zwyżkowy
0	prężny
0	cajole
0	spokój
0	uspokojenie
0	spokój
0	zdolność
0	zdolny
0	w miarę możliwości
0	urzekają
0	urzekający
0	beztroski
0	cashback
0	cashbacki
0	chwytliwy
0	świętuj
0	celebrowane
0	świętowanie
0	uroczysty
0	mistrz
0	mistrz
0	charyzma
0	charyzmatyczny
0	charytatywne
0	urok
0	uroczy
0	uroczo
0	czysty
0	tańsze
0	najtańsze
0	dopingować
0	wesoły
0	wesoły
0	kochać
0	ceniony
0	cherub
0	szykowny
0	rycerski
0	rycerskość
0	uprzejmość
0	cywilizować
0	jasność
0	klasyczny
0	elegancki
0	czysty
0	środek czyszczący
0	najczystsze
0	czystość
0	czyściutko
0	jasne
0	jednoznaczne
0	wyczyszczone
0	jaśniejsze
0	wyraźnie
0	usuwa
